Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ZONE DEFAULT:Zone Mean Radiant Temperature [C](Hourly),ZONE DEFAULT:Zone Mean Air Temperature [C](Hourly),ZONE DEFAULT:Zone Air Relative Humidity [%](Hourly) 
 01/10  09:00:00,28.25,25.966684486036234,25.911119795745625,80.303723730451 
 01/10  10:00:00,29.625,28.35121068339954,28.21047191904258,70.14526248834574 
 01/10  11:00:00,30.625,30.58274429609673,30.451876233280374,61.613749312220168 
 01/10  12:00:00,31.625,32.523222702648499,32.37331712930696,55.22806294544799 
 01/10  13:00:00,31.812500000000005,34.07255916373292,33.8752146618032,50.727014339339 
 01/10  14:00:00,31.45,35.53229588466122,35.28298292357981,46.872535912016108 
 01/10  15:00:00,31.1125,36.94827221948489,36.75336934138856,43.217827822216587 
 01/10  16:00:00,30.562499999999998,37.74471415248241,37.71761819756528,41.00095182498103 
 01/10  17:00:00,29.925,37.611432566245998,37.76479729203507,40.89610188751134 
 01/10  18:00:00,29.2625,36.33398566629237,36.64230589852164,43.48866625689176 
 01/10  19:00:00,28.562499999999998,34.399198773141588,34.66356131166188,48.50222550493177 
 01/10  20:00:00,27.925,32.48560520692679,32.665930373784437,54.22207116954912 
 01/10  21:00:00,27.2625,30.80756970203607,30.94047295317926,59.81813160711138 
 01/10  22:00:00,27.0,29.372726926182673,29.480125204286787,65.01658137399339 
 01/10  23:00:00,27.0,28.176092089883477,28.259424086710973,69.74632093167934 
 01/10  24:00:00,27.0,27.199828820872186,27.264919965541226,73.91044905740192 
 01/11  01:00:00,27.0,26.404485743909928,26.46413011464854,77.42112356625344 
 01/11  02:00:00,27.0,25.759628707324276,25.81469777605836,80.41860524481729 
 01/11  03:00:00,27.0,25.231871395441247,25.286581279762676,82.9784098284518 
 01/11  04:00:00,26.812500000000005,24.781817169273795,24.846196605741768,85.18383140908748 
 01/11  05:00:00,26.45,24.36694824498267,24.448117938784166,87.23486092201623 
 01/11  06:00:00,26.1125,24.039895617727333,24.113176235789508,89.05773341399493 
 01/11  07:00:00,26.625,24.18856418339631,24.235826042960949,88.43932534733189 
 01/11  08:00:00,27.625,24.92113428399404,24.94427518027118,84.78275652896413 
 01/11  09:00:00,28.625,26.34014600547799,26.27813897802574,78.40793458331805 
 01/11  10:00:00,29.437500000000005,28.420414098993669,28.3025540855145,69.63644178597771 
 01/11  11:00:00,30.075,30.546929797538483,30.3892047252897,61.70462551655293 
 01/11  12:00:00,30.7375,32.367701061765078,32.15915678366609,55.787852187005878 
 01/11  13:00:00,31.187499999999998,34.10946848886584,33.83994808201287,50.73444266893433 
 01/11  14:00:00,31.55,35.778038342032569,35.51591995441623,46.18442485944146 
 01/11  15:00:00,31.8875,37.18127080126543,36.997299423647188,42.56175155967242 
 01/11  16:00:00,31.562499999999998,37.9901250323986,37.982812363757989,40.336142077183 
 01/11  17:00:00,30.925,37.79630914115878,37.96215868442283,40.38166205445076 
 01/11  18:00:00,30.2625,36.46807685620308,36.767581469049108,43.107723678314979 
 01/11  19:00:00,29.562499999999998,34.54624745452252,34.79143582718351,48.063206644509879 
 01/11  20:00:00,28.925,32.68647240696464,32.84570634131708,53.568249378967028 
 01/11  21:00:00,28.2625,31.07182292138929,31.1874956032547,58.86359781487523 
 01/11  22:00:00,27.812500000000005,29.693148516169467,29.7883795422432,63.78500446042574 
 01/11  23:00:00,27.45,28.522378540365048,28.59573693595997,68.32871897996809 
 01/11  24:00:00,27.1125,27.524498036176426,27.590214160179106,72.44540211355063 
 01/12  01:00:00,26.812500000000005,26.671221223452048,26.73552284739563,76.16654355035552 
 01/12  02:00:00,26.45,25.94038809560896,26.005572661746308,79.51639034224898 
 01/12  03:00:00,26.1125,25.307292285358757,25.374719710200098,82.54616909843114 
 01/12  04:00:00,26.0,24.765230474349609,24.831562112017254,85.25930455362175 
 01/12  05:00:00,26.0,24.31197722557693,24.377208522861414,87.60631121821685 
 01/12  06:00:00,26.0,23.983954035039195,24.0387504579208,89.40105983028693 
 01/12  07:00:00,25.812500000000005,24.023921465844475,24.05251029403291,89.32744356794342 
 01/12  08:00:00,25.45,24.62596063465446,24.60592271020058,86.42271283234476 
 01/12  09:00:00,25.1125,25.774581477472777,25.663123668374128,81.21408925440317 
 01/12  10:00:00,26.25,27.431910004051916,27.255277397526237,73.93579241047601 
 01/12  11:00:00,28.25,29.40498633252026,29.175497399443367,66.102533751593 
 01/12  12:00:00,30.25,31.443534086882744,31.18649253343251,58.903843208386707 
 01/12  13:00:00,31.187499999999998,33.39376114799831,33.133795112190089,52.72786844936847 
 01/12  14:00:00,31.55,35.056049606028818,34.79045186987955,48.05525616429742 
 01/12  15:00:00,31.8875,36.42002622965598,36.23557205167288,44.3694328051605 
 01/12  16:00:00,31.187500000000005,37.191244705924429,37.13772977171318,42.20324245132381 
 01/12  17:00:00,29.825,37.152493945731027,37.25578592746764,41.916442506377887 
 01/12  18:00:00,28.4875,35.92855479828383,36.20782121907739,44.40251310798055 
 01/12  19:00:00,27.812500000000005,33.91668632066901,34.18554480951905,49.66113950020373 
 01/12  20:00:00,27.45,31.94845441932244,32.12521223543036,55.77078092530981 
 01/12  21:00:00,27.1125,30.287187215011359,30.406985022949763,61.5455910151145 
 01/12  22:00:00,26.812500000000005,28.905400174036968,29.004213567124894,66.6935537864943 
 01/12  23:00:00,26.45,27.75092107663454,27.834059944544543,71.35330805590195 
 01/12  24:00:00,26.1125,26.781184919588769,26.861966415518358,75.52913209032224 
 01/13  01:00:00,25.75,25.95133028887414,26.036422982799825,79.29423338103325 
 01/13  02:00:00,25.4125,25.22487885904009,25.315447117925844,82.75675391122032 
 01/13  03:00:00,25.049999999999998,24.580239785128279,24.67679042611749,85.96724734296062 
 01/13  04:00:00,24.7125,24.001112422912333,24.103973013297858,89.18874811719911 
 01/13  05:00:00,25.225,23.513988122508864,23.611609404091906,92.00317253439116 
 01/13  06:00:00,26.225,23.262605352635047,23.327448990510459,93.59106517164223 
 01/13  07:00:00,27.225,23.671323507442673,23.73803246226438,91.30997003869517 
 01/13  08:00:00,28.225,24.543159830907436,24.60079466167917,86.71053068608781 
 01/13  09:00:00,29.225,25.952787753682864,25.977811807016239,79.91199277117816 
 01/13  10:00:00,29.725,27.834149441698526,27.746233898673596,72.0323297067621 
 01/13  11:00:00,29.862499999999998,29.80124158314286,29.603016417363969,64.67676444516273 
 01/13  12:00:00,30.025,31.53014942573369,31.2775312697807,58.75901785589978 
 01/13  13:00:00,30.225,32.93084773481083,32.66291509095316,54.32373488361853 
 01/13  14:00:00,30.362499999999998,34.080131346247629,33.84843683426635,50.830049930904788 
 01/13  15:00:00,30.525,35.20198438023297,34.99789957736513,47.54237831746736 
 01/13  16:00:00,30.2875,35.96948671994036,35.9433536415862,45.034986156268448 
 01/13  17:00:00,29.7875,36.01596181266189,36.13352196493016,44.565627871938747 
 01/13  18:00:00,29.2875,35.10223715125824,35.390842990362589,46.4348875924282 
 01/13  19:00:00,28.7875,33.33359015191662,33.643931576871498,51.20971437046005 
 01/13  20:00:00,28.2875,31.513176636888447,31.72331118972211,57.108178359195139 
 01/13  21:00:00,27.7875,29.923937014794399,30.064964203342336,62.86430850785305 
 01/13  22:00:00,27.475,28.58639270251306,28.697629094985368,68.02203068788994 
 01/13  23:00:00,27.2125,27.49564774165549,27.575063738482766,72.58310506824128 
 01/13  24:00:00,26.975,26.6176606010722,26.68716553737974,76.45952264885912 
 01/14  01:00:00,26.775,25.913885674280928,25.975714873899,79.68581422902287 
 01/14  02:00:00,26.45,25.321130084230896,25.386087164103729,82.43844324762606 
 01/14  03:00:00,26.1125,24.788274765625315,24.86259211089569,84.96406587458179 
 01/14  04:00:00,26.0,24.31302112450677,24.391503498859405,87.35778445613343 
 01/14  05:00:00,26.0,23.92750617802841,24.00706117357317,89.450133736667 
