Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ZONE DEFAULT:Zone Mean Radiant Temperature [C](Hourly),ZONE DEFAULT:Zone Mean Air Temperature [C](Hourly),ZONE DEFAULT:Zone Air Relative Humidity [%](Hourly) 
 01/08  02:00:00,26.0,24.758807053216346,24.85872401846936,85.20821265275365 
 01/08  03:00:00,26.0,24.187173341458725,24.281628765413978,88.19816694725644 
 01/08  04:00:00,25.562499999999998,23.707689126865675,23.814140329106374,90.70831781081638 
 01/08  05:00:00,24.925,23.26613533848498,23.38951506086476,93.05870676753374 
 01/08  06:00:00,24.2625,22.8589989434932,22.990275473582199,95.39032323453373 
 01/08  07:00:00,25.25,22.89289968963881,22.958174821449778,95.61229358320964 
 01/08  08:00:00,27.25,23.988540917362977,23.964255946586478,90.07672314402029 
 01/08  09:00:00,29.25,26.07909600098334,26.044919879652963,79.68214048734814 
 01/08  10:00:00,30.125000000000005,28.33470391404409,28.301580326996267,69.77331002503203 
 01/08  11:00:00,30.2625,30.39273370531348,30.28065044117512,62.2135902019938 
 01/08  12:00:00,30.425,32.38047551343193,32.20573011235713,55.7224405783073 
 01/08  13:00:00,30.625000000000005,34.100575882815117,33.89847691306635,50.64678660522055 
 01/08  14:00:00,30.7625,35.32689414197807,35.16390674128839,47.17215128710866 
 01/08  15:00:00,30.925,36.00956284295836,35.87016009783389,45.35133046465124 
 01/08  16:00:00,30.375,36.377544521924608,36.316087817069128,44.25345622434879 
 01/08  17:00:00,29.375,35.919655185585977,35.99302114128733,45.04883740653618 
 01/08  18:00:00,28.375,34.56264830944672,34.73520359467969,48.33025890266301 
 01/08  19:00:00,27.812500000000005,32.84618642572546,33.00942210360154,53.23480736822383 
 01/08  20:00:00,27.45,31.168624805675834,31.31343113748791,58.62018885674912 
 01/08  21:00:00,27.1125,29.6831208877154,29.80856201471633,63.94373417627342 
 01/08  22:00:00,27.0,28.415789708405549,28.51980849793896,68.86233475691765 
 01/08  23:00:00,27.0,27.366889282770928,27.440241466199099,73.30219949554348 
 01/08  24:00:00,27.0,26.50710109459531,26.565857713580266,77.16044340306529 
 01/09  01:00:00,26.812500000000005,25.79428990306349,25.842273253741618,80.47754371702071 
 01/09  02:00:00,26.45,25.1882984941048,25.242806016849316,83.30921661307244 
 01/09  03:00:00,26.1125,24.671097372135106,24.731259086060957,85.85632502759575 
 01/09  04:00:00,26.0,24.246402550136638,24.307553235538579,88.05968869665137 
 01/09  05:00:00,26.0,23.890527909871609,23.95753683380179,89.98426070429386 
 01/09  06:00:00,26.0,23.587037856828056,23.66056365709002,91.69648711526614 
 01/09  07:00:00,26.812499999999998,23.554492903041344,23.601102661224507,92.05925710286894 
 01/09  08:00:00,28.175,24.254326500214544,24.201471209844088,88.81093907455264 
 01/09  09:00:00,29.5125,26.112353429881244,25.942119300451055,80.10836582464265 
 01/09  10:00:00,30.437500000000005,28.678531820092844,28.515251165528946,68.91375600083589 
 01/09  11:00:00,31.075,31.20753225872782,30.955946951019628,59.86821577757376 
 01/09  12:00:00,31.7375,33.48744403793234,33.147973086791719,52.8902870363725 
 01/09  13:00:00,31.812500000000005,35.28647502563818,35.02115369105988,47.60513764972728 
 01/09  14:00:00,31.45,36.79907429348394,36.559120472446739,43.69632651656026 
 01/09  15:00:00,31.1125,37.86119765352258,37.715086887320889,41.00971165014033 
 01/09  16:00:00,30.375,38.33470237091087,38.343862944594167,39.63412233469337 
 01/09  17:00:00,29.375,37.98714718918243,38.153993997557659,40.04435114429267 
 01/09  18:00:00,28.375,36.733414351835609,37.056614293804589,42.541279581980578 
 01/09  19:00:00,27.812500000000005,34.75745571989246,35.090599384737348,47.41867802072025 
 01/09  20:00:00,27.45,32.71300194272061,32.96477612525713,53.37568720899955 
 01/09  21:00:00,27.1125,30.942933127824717,31.13432847449226,59.222013818471939 
 01/09  22:00:00,26.812500000000005,29.454484282550358,29.611708126332596,64.63145572619074 
 01/09  23:00:00,26.45,28.19236663283875,28.32699864718291,69.61267717792723 
